population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2006,0.19918282305521517,0.32932062577393556,0.10542716479284615
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2005,0.3158081990568718,0.4892746953095073,0.2168707804393661
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,520,Other chronic respiratory diseases,3,Rate,2005,0.5148966393223614,0.7101267532062722,0.35664139466481204
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,520,Other chronic respiratory diseases,3,Rate,2005,0.2508243418217424,0.38307359986496564,0.11155323691870911
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,520,Other chronic respiratory diseases,3,Rate,2005,0.37922315884525837,0.4843722424098528,0.24854632712441166
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2007,0.34494517735356345,0.5185068841859573,0.24059677135564236
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,520,Other chronic respiratory diseases,3,Rate,2007,0.5077048939188391,0.682885531843652,0.34914068769358175
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,520,Other chronic respiratory diseases,3,Rate,2007,0.25947800719490766,0.3909987583483513,0.11592385652838988
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,520,Other chronic respiratory diseases,3,Rate,2007,0.37991991153983845,0.49386463517648627,0.25419772934663903
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2008,0.364814362693095,0.5200206237246447,0.25484468194787996
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,520,Other chronic respiratory diseases,3,Rate,2008,0.5142786400319113,0.6989273083661842,0.3486722939289737
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,520,Other chronic respiratory diseases,3,Rate,2008,0.26521929478286554,0.4009700400590131,0.12016701719931482
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,520,Other chronic respiratory diseases,3,Rate,2008,0.3853430401356563,0.49871449601606666,0.25397144682847594
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2007,124.95671803205127,144.11719547935252,109.74162479366035
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2007,74.95568806945218,91.72205209940519,43.73199083929314
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2007,97.286797254011,110.26813219637118,78.60340069361355
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2007,120.284068432931,137.08541371316682,105.49786958801192
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2007,72.96181992178369,89.70402630190401,42.56825552749706
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2007,94.05196746246203,106.82575467584375,75.8885343500211
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,510,Pneumoconiosis,3,Rate,2007,1.1432840470239403,1.5839092351847055,0.8174375742089804
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,510,Pneumoconiosis,3,Rate,2007,0.046246367389619736,0.0756361053905887,0.020257408549231547
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,510,Pneumoconiosis,3,Rate,2007,0.5618479109742163,0.7713031068321754,0.40634253581079416
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,515,Asthma,3,Rate,2007,2.514292433774086,3.6040377022094066,1.4000611790501925
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,515,Asthma,3,Rate,2007,1.4742056988454413,2.1057695584603846,0.7080011694588199
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,515,Asthma,3,Rate,2007,1.9481167916814435,2.615589130922099,1.1933941174923541
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2007,0.5073682244034923,0.8869511081639413,0.31474918616602027
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2007,0.21393807423855737,0.33807728795925435,0.11542121224548083
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2008,118.57716904545678,134.94660028002377,104.79873041898675
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2008,71.45231724201406,88.0840363013268,43.82753805857558
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2008,92.52000187286507,104.38581889166373,75.5108617636707
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2008,114.07106488855014,130.2392017597088,100.88842102145233
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2008,69.48561834973344,85.69645671751782,42.64609262351476
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2008,89.37607851517008,100.77099723488983,72.78509094010556
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,510,Pneumoconiosis,3,Rate,2008,1.0809586587216495,1.4987985807186146,0.8034120079327614
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,510,Pneumoconiosis,3,Rate,2008,0.04455467470389985,0.07145044683490033,0.022623002434321877
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,510,Pneumoconiosis,3,Rate,2008,0.5316247671922455,0.7361083358019559,0.3937137266865519
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,515,Asthma,3,Rate,2008,2.3761804676808906,3.406752185175482,1.306442122983441
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,515,Asthma,3,Rate,2008,1.4294093131535077,1.925681011797769,0.7249631495688849
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,515,Asthma,3,Rate,2008,1.8621411876739984,2.4056516112589708,1.1738427336381785
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2008,0.5346863904722715,0.876454591421651,0.3479237593756359
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2008,0.22751560964037035,0.3567154924211448,0.12878763590542927
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2011,0.4007996607777561,0.5616882942231687,0.2791416594617939
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,520,Other chronic respiratory diseases,3,Rate,2011,0.47816626967220743,0.6413035822078277,0.29357084123223803
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,520,Other chronic respiratory diseases,3,Rate,2011,0.2607362416487015,0.3927284064426307,0.13319357873108006
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,520,Other chronic respiratory diseases,3,Rate,2011,0.3644720973818019,0.4748628753125412,0.23395320772871436
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2009,0.38206904531288055,0.511353320319247,0.2627232317273036
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,520,Other chronic respiratory diseases,3,Rate,2009,0.5099318628302648,0.6891030548633413,0.3375175485093334
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,520,Other chronic respiratory diseases,3,Rate,2009,0.2666877386320727,0.39829496638248674,0.1243610534782893
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,520,Other chronic respiratory diseases,3,Rate,2009,0.38352406756221213,0.4941656580307811,0.2478156032844941
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2010,0.39365338990251153,0.5339165892877752,0.2675305100670279
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,520,Other chronic respiratory diseases,3,Rate,2010,0.496040496304877,0.6737029916785154,0.3114509816669145
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,520,Other chronic respiratory diseases,3,Rate,2010,0.26370332084500103,0.39595793548841096,0.13001548129620535
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,520,Other chronic respiratory diseases,3,Rate,2010,0.37486199233437784,0.48974115799341505,0.24158677788404467
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2011,96.5983277289573,107.38381661650068,85.13452333391457
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2011,61.11975560993254,77.15478835588704,43.21658217235619
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2011,77.04792954648993,87.55566070016226,66.10395006319541
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2011,92.59891943841241,102.41273766233823,81.46699035523882
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2011,59.24716626114202,75.17722317038124,41.54993991651013
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2011,74.18799976618004,84.20110782320162,63.44690094499272
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,510,Pneumoconiosis,3,Rate,2011,0.9539057198308393,1.2625333650481836,0.715476890665968
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,510,Pneumoconiosis,3,Rate,2011,0.04290743282438509,0.07462780998935456,0.024160706591334853
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,510,Pneumoconiosis,3,Rate,2011,0.4712130011019022,0.6186555006554402,0.36289812863649684
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,515,Asthma,3,Rate,2011,1.993331135572652,2.862299461597816,1.1276290297205518
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,515,Asthma,3,Rate,2011,1.3081486583451254,1.9114789758932647,0.7521031283505075
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,515,Asthma,3,Rate,2011,1.6234450210484253,2.1212428941584647,1.116273342976137
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2011,0.5740051654692515,0.8526817788529414,0.3474840841137769
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2011,0.2607970159723391,0.40993617588808884,0.15694198851859628
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2010,104.89498465625776,117.44631122733408,92.2681528675513
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2010,64.54950793406196,79.00399760950462,43.062083554226454
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2010,82.62123780397641,93.07707571017986,70.0054710137165
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2010,100.73330625950156,112.97287062293333,88.40461047573565
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2010,62.65546555397816,76.79396314896769,41.295661380934604
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2010,79.6754444423266,89.83106978470406,67.39365676595227
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,510,Pneumoconiosis,3,Rate,2010,0.9884193404389753,1.3248031556859463,0.7560354310018524
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,510,Pneumoconiosis,3,Rate,2010,0.042472437448610116,0.0711622801388517,0.023472959973544906
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,510,Pneumoconiosis,3,Rate,2010,0.4867423076562556,0.6459503220957596,0.37366571295037315
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,515,Asthma,3,Rate,2010,2.1068684169112966,2.946318608973414,1.1729044649285483
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,515,Asthma,3,Rate,2010,1.3370606785827157,1.9726929025527826,0.7234635954219315
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,515,Asthma,3,Rate,2010,1.6905356717566389,2.211587565459112,1.1263277336007342
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2010,0.5703501431009583,0.8735034985950799,0.3563511269192877
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2010,0.25080594320751337,0.3824645403604535,0.15316759693528112
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2009,112.23913207701925,127.82900188534434,98.89712104313443
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2009,67.96426382412476,82.4057370888246,43.22443967001215
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2009,87.76176660259306,98.37043053663166,73.66132405569743
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2009,107.89240752615869,122.77760835665255,95.02023611868019
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2009,66.02963578209679,79.79430531365803,41.52353783714091
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2009,84.70901353175401,94.94490018629078,70.99210594980126
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,510,Pneumoconiosis,3,Rate,2009,1.0292843679058203,1.3831611323946797,0.7572904642388258
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,510,Pneumoconiosis,3,Rate,2009,0.04329852302994017,0.06801768097489465,0.024500814193078018
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,510,Pneumoconiosis,3,Rate,2009,0.5064300131996164,0.6758971643959022,0.37383259550817766
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,515,Asthma,3,Rate,2009,2.2503659601610675,3.1915416128555227,1.222191208331102
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,515,Asthma,3,Rate,2009,1.3841444843900117,1.8852247476748025,0.7369372163573563
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,515,Asthma,3,Rate,2009,1.7807299447643914,2.2634821492094632,1.158294100554887
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2009,0.5571423599633871,0.8584499565055846,0.36049012682048853
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2009,0.24049729597595298,0.3649399768307878,0.14504662032593818
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2012,0.40255006710044394,0.5545053617634439,0.2819144442904128
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,520,Other chronic respiratory diseases,3,Rate,2012,0.4615241371269823,0.6222797394874077,0.2766509614334899
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,520,Other chronic respiratory diseases,3,Rate,2012,0.24960617127391732,0.378594066713238,0.13281592517697233
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,520,Other chronic respiratory diseases,3,Rate,2012,0.3505331814864249,0.46214519371287544,0.22812453920736653
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2012,90.10225710933074,100.1718405197254,78.22035794767206
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2012,56.22746403904132,75.78766853575284,41.27184810078739
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2012,71.44583904072827,83.87530340768832,60.181804174476056
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2012,86.2899446658502,95.8832083868279,74.5707843655702
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2012,54.43357194917837,73.53567331602522,39.90310143505262
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2012,68.71367474646205,80.83523679736898,57.605866093736736
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,510,Pneumoconiosis,3,Rate,2012,0.9204361078274133,1.223282710861978,0.668925153382829
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,510,Pneumoconiosis,3,Rate,2012,0.041181718102702644,0.07470796041987998,0.022992946453191665
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,510,Pneumoconiosis,3,Rate,2012,0.45504627637545164,0.6024109013278202,0.339571717494808
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,515,Asthma,3,Rate,2012,1.8545275803306218,2.5780881598771073,1.0219616117813668
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,515,Asthma,3,Rate,2012,1.2408549115413228,1.9211955781408054,0.7662554685870192
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,515,Asthma,3,Rate,2012,1.5240347693038383,2.0502375460894346,1.0255013730546356
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2012,0.5758246181956295,0.8284440618978796,0.3384393929125145
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2012,0.26224928894503324,0.4220827192647586,0.1594037364499488
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2013,0.4074872175094241,0.5466079648234385,0.28167572871636665
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,520,Other chronic respiratory diseases,3,Rate,2013,0.4392040709949763,0.6190067786062885,0.2612698870601035
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,520,Other chronic respiratory diseases,3,Rate,2013,0.24692488222654982,0.3685508524839943,0.13815712650704537
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,520,Other chronic respiratory diseases,3,Rate,2013,0.3385090562809965,0.4284816408932218,0.22264091315208284
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2013,83.24576113556304,93.33906234895288,72.1205617808785
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2013,53.47003954569983,78.35662606505052,40.223741168230774
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2013,66.89689593857493,81.84230675862679,56.052354167036434
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2013,79.4785067749279,89.46602207595686,68.80278307585066
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2013,51.65639900196473,75.75770902286443,38.939651663054384
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2013,64.17449686628261,78.42943776037393,53.564003114921576
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,510,Pneumoconiosis,3,Rate,2013,0.917592876467315,1.2342701887247032,0.637649917229168
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,510,Pneumoconiosis,3,Rate,2013,0.04376055639641535,0.08554944807506881,0.023801635692253485
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,510,Pneumoconiosis,3,Rate,2013,0.4551665772610515,0.6090330470886692,0.3236943295251972
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,515,Asthma,3,Rate,2013,1.8364863478137776,2.5345489543706163,0.998629968802015
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,515,Asthma,3,Rate,2013,1.2499462943371011,2.0661873254872685,0.807548854580859
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,515,Asthma,3,Rate,2013,1.521236221240815,2.1553566637002293,1.048623061200742
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2013,0.5739710653591155,0.8311808940574034,0.34148858461148085
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2013,0.27300881077507244,0.4340789235852578,0.1620542195089042
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2014,0.4100606413680234,0.5379771119550667,0.2779413420876039
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,520,Other chronic respiratory diseases,3,Rate,2014,0.416946394906447,0.5829351720740031,0.23758131412586223
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,520,Other chronic respiratory diseases,3,Rate,2014,0.23718351090363235,0.3528206567567604,0.13402799680191185
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,520,Other chronic respiratory diseases,3,Rate,2014,0.3229201388103232,0.41127424800416185,0.21911725777262078
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2014,78.43833073509941,87.3494188667355,68.33874103113644
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2014,50.261238239542905,76.65141277128816,37.89581546699908
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2014,62.99770701501064,77.47229576894662,53.4311278810785
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2014,74.81560783327963,83.1258880931953,65.07469462830315
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2014,48.483841039777815,73.28767309937956,36.73094356329068
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2014,60.3603643582561,74.2865622751316,51.165382686054116
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,510,Pneumoconiosis,3,Rate,2014,0.9046664248866151,1.1548432153432155,0.6491116565376285
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,510,Pneumoconiosis,3,Rate,2014,0.04356285423247438,0.08757507742736263,0.02357069483887609
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,510,Pneumoconiosis,3,Rate,2014,0.4489478958737478,0.5718554418091034,0.3253288841611199
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,515,Asthma,3,Rate,2014,1.7280230162269523,2.332301195556802,0.9225845202435317
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,515,Asthma,3,Rate,2014,1.2183215319782639,2.160101450972922,0.8292733585444682
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,515,Asthma,3,Rate,2014,1.4554139807024085,2.1140097979169803,0.9963491503238482
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2014,0.5730870657996402,0.8089056916435894,0.33930395743579805
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2014,0.2783293026507578,0.47214945397138897,0.16550413902957067
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2015,74.7707492552253,83.56937413028756,65.44011043835279
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2015,47.14845058378736,74.69078597734199,36.10332505948291
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2015,59.64997709254354,74.1082362913567,50.462814278779526
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2015,71.2560385522966,79.62296868849305,62.20847194873399
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2015,45.42393716455627,72.2900793832555,34.32676199225376
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2015,57.09012237837901,71.38436799742821,48.18423477586913
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,510,Pneumoconiosis,3,Rate,2015,0.901797700956787,1.1357303426076328,0.6617642972420137
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,510,Pneumoconiosis,3,Rate,2015,0.04363135248503082,0.08952058572819885,0.024027882697593872
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,510,Pneumoconiosis,3,Rate,2015,0.44783516265820883,0.5648242888406549,0.3412657333882773
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,515,Asthma,3,Rate,2015,1.646050416415903,2.2090891185313972,0.9155169749798863
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,515,Asthma,3,Rate,2015,1.1746621197231841,2.2742573839876483,0.8071207637868514
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,515,Asthma,3,Rate,2015,1.3945451447096366,2.0537182382721615,1.0005265297855777
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2015,0.5736815784154516,0.7765401369655188,0.3303383028429762
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2015,0.28118012227810457,0.5017779354812272,0.16299377246480026
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2017,69.31727988895152,76.87506781125029,61.792262114510315
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2017,43.979773684947716,72.96423501728258,33.87420664906949
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2017,55.47269126671273,71.6616626446623,46.880948962454546
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2017,65.9237641917824,74.49391875445957,58.6689024300332
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2017,42.25944458139987,70.46761198894482,32.41012258726194
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2017,52.97126284921005,68.47191444847954,44.631634063176826
1,All Population,1,Deaths,6,China,1,Male,27,Age-standardized,510,Pneumoconiosis,3,Rate,2017,0.9165568385376762,1.13005940370746,0.6759519797061874
1,All Population,1,Deaths,6,China,2,Female,27,Age-standardized,510,Pneumoconiosis,3,Rate,2017,0.046132043877311804,0.0971355328031432,0.024166084931018465
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,510,Pneumoconiosis,3,Rate,2017,0.4554982941668861,0.576530652245258,0.35275055072342937
